DATETIME,INCI CHAMBER BOTM TEMP(degC),INC INTER TEMP(degC),INC-2 INTER TEMP(degC),INC TOP TEMP(degC),STACK TEMP(degC),INC CHMB TO WASH TWR TMP(degC),EFF TO C9202(m3/h),EFF FLOW TO INC.(m3/h),CO FLOW TO INC-2(N-m3/h),TOTAL NG TO INCI-II(S-m3/h),INC. PRESSURE(mmH2O)
19-01-2024 04:54:45,829.4543,881.8381,861.359,802.3644,101.336,800.5421,39.52145,0.7374517,373.86,81.69872,-0.6359142
19-01-2024 04:54:46,829.4244,881.9103,861.4168,802.4395,101.3394,800.4663,39.85693,0.7370731,373.549,81.79839,-0.684168
19-01-2024 04:54:47,829.2996,881.9097,861.4091,802.4404,101.335,800.3552,40.19885,0.7390199,373.6289,82.07508,-0.3054629
19-01-2024 04:54:48,829.1639,881.946,861.5518,802.4409,101.345,800.2631,39.99233,0.741977,374.1972,81.98656,-0.2992159
19-01-2024 04:54:49,829.0229,882.0009,861.5864,802.4412,101.3256,800.1804,40.23401,0.7445236,375.0083,81.94231,-0.4608872
19-01-2024 04:54:50,828.9524,882.0283,861.5671,802.4779,101.3159,800.0658,40.26235,0.7461022,375.0627,81.92018,-0.7614495
19-01-2024 04:54:51,828.8805,881.9688,861.6674,802.5329,101.3232,799.8986,40.1836,0.7475017,374.4445,82.3616,-0.7164181
19-01-2024 04:54:52,828.7347,881.9023,861.7541,802.4505,101.3208,799.7784,40.3405,0.7494223,374.1354,82.35669,-0.925836
19-01-2024 04:54:53,828.6251,881.9058,861.8341,802.3727,101.3196,799.6451,40.8856,0.7500774,374.2158,82.35423,-0.8901641
19-01-2024 04:54:54,828.4971,881.9441,861.8741,802.4803,101.3251,799.5784,41.30086,0.7481161,374.3147,82.353,-1.024916
19-01-2024 04:54:55,828.3965,881.9266,861.894,802.4975,101.3217,799.4352,40.6315,0.7453043,374.3641,82.35239,-1.269294
19-01-2024 04:54:56,828.3096,881.9911,861.9407,802.5061,101.3261,799.2537,40.20865,0.7425252,373.3885,82.12522,-0.8909947
19-01-2024 04:54:57,828.2295,881.8769,862.0006,802.547,101.3223,799.1264,40.43425,0.7393046,373.2544,82.2385,-0.9581926
19-01-2024 04:54:58,828.0796,881.8564,862.0672,802.5308,101.3081,798.9529,40.52,0.7354054,372.8927,82.29514,-1.16269
19-01-2024 04:54:59,827.9314,881.8096,862.1005,802.5593,101.3132,798.7928,40.67082,0.7325404,372.9476,82.54909,-1.033005
19-01-2024 04:55:00,827.8573,881.8228,862.1537,802.537,101.3036,798.6762,41.26708,0.7317182,373.1517,82.22357,-0.9925768
19-01-2024 04:55:01,827.747,881.8293,862.2902,802.4526,101.2988,798.5813,41.41244,0.7331381,373.0771,82.28767,-1.045605
19-01-2024 04:55:02,827.6552,881.796,862.2853,802.5203,101.3025,798.4606,41.42158,0.7352214,372.9219,82.31973,-0.9744626
19-01-2024 04:55:03,827.4628,881.7427,862.356,802.4808,101.2982,798.3636,41.54777,0.7379415,372.8444,82.33575,-0.981616
19-01-2024 04:55:04,827.4033,881.6795,862.3547,802.4977,101.3083,798.2784,41.86242,0.7412852,372.9823,82.34377,-1.058435
19-01-2024 04:55:05,827.2637,881.6844,862.4274,802.5428,101.3133,798.126,41.66247,0.7444829,372.9924,81.89278,-0.6085632
19-01-2024 04:55:06,827.2305,881.6503,862.4637,802.5287,101.3097,798.0864,41.46156,0.7479129,373.5856,81.89542,-0.4995941
19-01-2024 04:55:07,827.0308,881.6333,862.5185,802.5217,101.3018,797.9568,41.0661,0.7505434,373.6472,81.89674,-0.3657638
19-01-2024 04:55:08,826.9309,881.6248,862.5825,802.5548,101.304,797.7821,41.12073,0.751706,373.6779,81.89739,-0.8786827
19-01-2024 04:55:09,826.881,881.5839,862.6511,802.4981,101.299,797.6948,40.79278,0.750914,373.7521,82.12459,-1.104625
19-01-2024 04:55:10,826.7462,881.6,862.6854,802.5064,101.2965,797.5779,41.06927,0.7463982,374.0829,82.23818,-1.107732
19-01-2024 04:55:11,826.7153,881.4983,862.7392,802.657,101.3013,797.4828,40.31122,0.740173,374.0721,82.52061,-0.9811122
19-01-2024 04:55:12,826.5535,881.4108,862.7661,802.6224,101.2915,797.362,40.52332,0.7344664,374.4774,81.9812,-1.076494
19-01-2024 04:55:13,826.4725,881.4402,862.7795,802.6418,101.2866,797.265,40.86001,0.7305449,373.7989,81.71149,-1.026528
19-01-2024 04:55:14,826.3954,881.4183,862.8229,802.6881,101.2903,797.1432,40.92141,0.7281265,374.3408,82.25726,-0.7635082
19-01-2024 04:55:15,826.2104,881.3708,862.8445,802.638,101.2921,797.0458,40.69312,0.7278328,374.1423,82.30452,-0.7418615
19-01-2024 04:55:16,826.0447,881.2737,862.8554,802.6129,101.3052,796.8505,40.30562,0.728754,373.5724,82.32815,-0.8286945
19-01-2024 04:55:17,825.9984,881.2252,862.9707,802.6004,101.3057,796.7163,40.75116,0.7316561,373.6993,82.33997,-0.6340738
19-01-2024 04:55:18,825.8654,881.2376,862.9917,802.5941,101.3059,796.6125,40.84552,0.7360063,373.5276,82.11901,-0.7748005
19-01-2024 04:55:19,825.689,881.1705,863.0022,802.6276,101.2999,796.4874,40.95701,0.7397072,373.3828,82.2354,-0.9306132
19-01-2024 04:55:20,825.6008,881.1004,863.0074,802.6443,101.303,796.3516,40.54736,0.7407948,373.6046,82.29359,-0.8803456
19-01-2024 04:55:21,825.4469,881.0287,863.0467,802.6527,101.2985,796.2471,40.15001,0.7399653,373.6566,82.09582,-0.9406611
19-01-2024 04:55:22,825.3699,880.9196,863.1395,802.6935,101.3023,796.1582,40.41033,0.7386349,373.6239,81.76881,-0.653436
19-01-2024 04:55:23,825.2948,880.9017,863.2592,802.714,101.292,796.0405,40.46471,0.7376646,373.3132,82.0603,-0.4365813
19-01-2024 04:55:24,825.184,880.8195,863.2458,802.7242,101.2991,795.9084,40.69156,0.7371795,373.746,81.97917,-0.6211227
19-01-2024 04:55:25,825.0554,880.8151,863.3124,802.7659,101.2904,795.8058,40.24973,0.7381576,373.9624,81.93861,-0.6645652
19-01-2024 04:55:26,824.9545,880.6663,863.3823,802.7135,101.2861,795.7178,40.48178,0.7397148,373.4824,82.1452,-0.6313549
19-01-2024 04:55:27,824.8307,880.6285,863.4172,802.7239,101.2961,795.6006,40.48417,0.7433926,373.2425,82.02162,-0.938236
19-01-2024 04:55:28,824.6957,880.5364,863.4713,802.6925,101.2828,795.4321,40.8351,0.7481306,373.4756,81.7317,-0.9757098
19-01-2024 04:55:29,824.5915,880.4537,863.4251,802.7501,101.2762,795.3113,40.32701,0.7524832,373.7685,81.58675,-0.9456186
19-01-2024 04:55:30,824.3929,880.4124,863.402,802.7789,101.2668,795.2142,39.54733,0.7552699,373.7974,81.96926,-1.089264
19-01-2024 04:55:31,824.257,880.465,863.5003,802.72,101.262,795.1291,39.84251,0.7566633,374.2815,81.70553,-0.9718783
19-01-2024 04:55:32,824.1524,880.2349,863.5494,802.8004,101.2658,794.94,39.97916,0.7572074,373.9951,81.80179,-0.9742204
19-01-2024 04:55:33,823.9902,880.1932,863.5008,802.7308,101.2616,794.7723,40.4917,0.757632,373.5577,81.62179,-0.7739754
19-01-2024 04:55:34,823.8359,880.2089,863.5497,802.7325,101.2594,794.725,40.52166,0.7587599,373.339,81.75992,-0.6433353
19-01-2024 04:55:35,823.7222,880.1069,863.5375,802.8067,101.2584,794.5915,40.60695,0.7608497,373.1707,81.37144,-0.8526735
19-01-2024 04:55:36,823.6653,879.9827,863.6047,802.8072,101.2517,794.5247,40.33397,0.7632679,373.7922,81.40662,-0.8169618
19-01-2024 04:55:37,823.527,879.8839,863.5651,802.844,101.2606,794.3815,40.05989,0.7656977,373.7505,81.4242,-0.8540375
19-01-2024 04:55:38,823.4212,879.7613,863.6551,802.8624,101.2712,794.2366,39.83429,0.7684385,373.7296,81.433,-0.7810227
19-01-2024 04:55:39,823.2584,879.6634,863.6268,802.8716,101.2643,794.1642,39.64367,0.7710295,373.366,81.43739,-0.860482
19-01-2024 04:55:40,823.1038,879.5778,863.686,802.8762,101.2608,794.0181,39.85233,0.7735457,373.1843,81.21017,-0.833073
19-01-2024 04:55:41,823.0632,879.5716,863.6423,802.8785,101.2713,793.7986,40.23446,0.7744987,373.0934,81.09657,-0.6423666
19-01-2024 04:55:42,822.933,879.4586,863.7669,802.8797,101.2582,793.6888,40.64077,0.7729915,372.8122,81.26918,-0.6080486
19-01-2024 04:55:43,822.8312,879.2923,863.8292,802.8437,101.2517,793.5974,40.6881,0.7694914,372.6125,81.35548,-0.5542684
19-01-2024 04:55:44,822.5973,879.2091,863.8238,802.7891,101.2423,793.4784,40.5112,0.7659103,372.5717,81.39864,-0.2588237
19-01-2024 04:55:45,822.5169,879.1309,863.7845,802.8716,101.2376,793.3823,40.55848,0.7642723,372.4333,81.1908,-0.593279
19-01-2024 04:55:46,822.3668,879.0552,863.8014,802.9128,101.2291,793.2244,40.51165,0.7657421,372.8357,81.08688,-0.6750575
19-01-2024 04:55:47,822.2552,878.9441,863.8099,802.9335,101.231,793.182,40.30277,0.7689184,372.8602,81.26434,-0.7525678
19-01-2024 04:55:48,822.1994,878.8519,863.8873,802.9438,101.2381,793.051,40.8349,0.7727954,373.3432,81.35307,-0.7485983
19-01-2024 04:55:49,821.9517,878.7692,863.8528,802.9489,101.2294,792.8755,40.46439,0.7759546,373.1729,81.39743,-0.703889
19-01-2024 04:55:50,821.9012,878.618,863.8356,802.9882,101.2373,792.7878,39.88059,0.7781445,372.8519,81.19019,-0.4312902
19-01-2024 04:55:51,821.766,878.579,863.827,803.0444,101.2351,792.6708,39.92686,0.7787818,373.3391,81.31599,-0.7283404
19-01-2024 04:55:52,821.5886,878.5229,863.8593,802.9992,101.2279,792.539,40.49233,0.7777271,373.4651,81.14948,-0.8158303
19-01-2024 04:55:53,821.4998,878.2385,863.8754,803.0499,101.2426,792.3999,40.3533,0.7752161,372.88,81.06622,-0.6947804
19-01-2024 04:55:54,821.3823,878.0597,863.9202,803.0753,101.25,792.2571,40.54976,0.7716718,372.9413,81.02459,-0.5549097
19-01-2024 04:55:55,821.1404,877.9337,863.9059,803.0513,101.2414,792.1124,40.42022,0.7677634,372.9719,81.00378,-0.4300427
19-01-2024 04:55:56,820.9828,877.8707,863.8987,803.0393,101.2311,791.9669,40.3936,0.7638255,372.5744,80.99337,-0.5446112
19-01-2024 04:55:57,820.9406,877.8025,863.822,803.1066,101.2381,791.8574,40.69892,0.7606359,372.5526,80.98817,-0.9558994
19-01-2024 04:55:58,820.8097,877.7318,863.8202,803.0303,101.2416,791.7661,40.358,0.7585833,372.3057,80.98557,-0.9723344
19-01-2024 04:55:59,820.671,877.5866,863.8559,803.0288,101.2373,791.7205,40.25333,0.7566415,372.3003,80.52148,-1.02938
19-01-2024 04:56:00,820.5649,877.4774,863.947,803.0647,101.2351,791.5878,40.60197,0.7553654,372.3566,80.5215,-0.8198658
19-01-2024 04:56:01,820.4387,877.2762,863.8094,803.1193,101.2279,791.4848,40.86197,0.7553377,372.2077,80.28945,-0.5136927
19-01-2024 04:56:02,820.2291,877.2856,863.7773,803.1832,101.2304,791.36,40.48888,0.7568498,371.8377,80.63621,-0.4887799
19-01-2024 04:56:03,820.0877,877.1438,863.9077,803.0686,101.2195,791.2245,40.35704,0.7573006,371.8301,81.039,-0.5129446
19-01-2024 04:56:04,820.017,877.0363,863.8997,803.1212,101.2201,791.1201,40.55702,0.7563053,371.708,81.01098,-0.3907497
19-01-2024 04:56:05,819.7985,876.9092,863.8224,803.0743,101.2204,791.0312,40.46199,0.7561129,372.0015,80.99697,-0.457826
19-01-2024 04:56:06,819.6527,876.8457,863.8204,803.0142,101.2206,790.9136,40.35997,0.7583054,371.7346,80.75924,-0.9308173
19-01-2024 04:56:07,819.5798,876.6675,863.8926,803.094,101.2145,790.8181,40.60695,0.7627587,371.6012,80.40833,-1.039139
19-01-2024 04:56:08,819.47,876.5784,863.8188,803.1339,101.2115,790.6605,40.54132,0.7671216,371.83,80.46492,-0.9590227
19-01-2024 04:56:09,819.3053,876.424,863.9285,803.1539,101.21,790.5085,40.29018,0.7702185,371.708,80.72394,-0.9189645
19-01-2024 04:56:10,819.1863,876.2735,863.91,803.1638,101.2154,790.3959,39.91056,0.7725299,371.5879,80.85345,-0.6486912
19-01-2024 04:56:11,819.0536,876.125,863.8642,803.1688,101.2241,790.3395,40.3176,0.7729226,372.1184,80.68748,-0.5440722
19-01-2024 04:56:12,818.9507,876.0142,863.8413,803.2446,101.2285,790.1649,40.54269,0.7709828,371.8522,80.60449,-0.7175927
19-01-2024 04:56:13,818.8259,875.8855,863.8298,803.2458,101.2185,790.041,40.4276,0.767724,372.0145,80.33095,-0.6395581
19-01-2024 04:56:14,818.5804,875.7479,863.7875,803.2098,101.2135,789.9057,40.31,0.7645688,372.2137,80.42623,-0.9057165
19-01-2024 04:56:15,818.4577,875.496,863.7663,803.1918,101.2049,789.7649,40.43623,0.7628386,372.0772,80.47387,-1.136452
19-01-2024 04:56:16,818.1766,875.3335,863.7557,803.1096,101.2006,789.6945,40.61816,0.7613631,372.3041,80.72842,-1.0443
19-01-2024 04:56:17,818.0726,875.179,863.7138,803.1783,101.2106,789.6226,40.57405,0.7590995,372.2995,80.39291,-1.053156
19-01-2024 04:56:18,817.9841,875.1383,863.6562,803.2127,101.2096,789.4769,40.55199,0.7558315,372.3562,80.45721,-1.063687
19-01-2024 04:56:19,817.83,874.9349,863.5908,803.2299,101.1968,789.3673,40.65989,0.7523664,371.616,80.25731,-0.8858476
19-01-2024 04:56:20,817.7529,874.7599,863.6313,803.2385,101.1966,789.2759,40.86954,0.749871,371.0681,80.38941,-0.918998
19-01-2024 04:56:21,817.6045,874.6359,863.5784,803.2062,101.2025,789.157,40.77009,0.7489284,371.5634,80.22341,-0.9111592
19-01-2024 04:56:22,817.457,874.4639,863.6251,803.1534,101.1994,789.0243,40.57397,0.7498304,372.0472,80.14041,-0.7241343
19-01-2024 04:56:23,817.4199,874.3413,863.6119,803.1636,101.2101,788.9213,40.62771,0.7544013,371.8757,80.09891,-0.502448
19-01-2024 04:56:24,817.2915,874.0969,863.532,803.2053,101.2093,788.9064,40.68696,0.7617221,371.6126,80.31021,-0.5197787
19-01-2024 04:56:25,817.1174,873.9747,863.5287,803.2628,101.1906,788.7159,40.59218,0.7681291,371.2442,80.64658,-0.4918229
19-01-2024 04:56:26,817.0304,873.877,863.4904,803.2549,101.1934,788.6207,40.03375,0.7717904,371.7105,80.58405,-0.8013314
19-01-2024 04:56:27,816.8038,873.7183,863.4713,803.251,101.1888,788.5364,40.49218,0.7731633,371.53,80.08732,-0.9438786
19-01-2024 04:56:28,816.6172,873.5291,863.4984,803.2856,101.1986,788.3844,40.23816,0.7730868,371.8534,79.83896,-0.9724276
19-01-2024 04:56:29,816.4507,873.4711,863.402,803.303,101.2036,788.1985,39.94559,0.7733537,371.897,80.18024,-0.937874
19-01-2024 04:56:30,816.3674,873.2956,863.3538,803.275,101.1999,788.1056,40.4642,0.7748604,371.9779,80.35088,-0.7008706
19-01-2024 04:56:31,816.2159,873.1346,863.2931,803.2977,101.1981,787.9493,40.32283,0.7769871,371.9593,80.66692,-0.7227497
19-01-2024 04:56:32,816.1402,872.871,863.2261,803.2723,101.1972,787.8345,39.57355,0.7788134,372.009,80.12875,-0.6970682
19-01-2024 04:56:33,815.9924,872.7758,863.1927,803.2597,101.1906,787.7405,40.10048,0.7815576,372.27,80.55585,-0.714745
19-01-2024 04:56:34,815.8087,872.6184,863.1027,803.2534,101.1996,787.6202,40.11909,0.7846081,372.5773,80.07323,-1.102001
19-01-2024 04:56:35,815.6436,872.5031,863.0943,803.2502,101.1857,787.5967,40.25935,0.7872015,372.6131,80.29737,-1.0698
19-01-2024 04:56:36,815.5245,872.2623,863.1268,803.2853,101.191,787.4751,40.1821,0.7880405,372.631,79.94398,-0.9011107
19-01-2024 04:56:37,815.3184,872.1053,863.1796,803.3028,101.1814,787.3777,40.3506,0.7886125,372.4039,79.76729,-0.896112
19-01-2024 04:56:38,815.1421,871.9901,863.0961,803.3115,101.1889,787.2191,40.20579,0.7898141,372.2314,79.67894,-0.9546478
19-01-2024 04:56:39,815.054,871.8593,863.0178,803.2793,101.1804,787.0666,40.28094,0.7917881,372.0269,79.39999,-1.002226
19-01-2024 04:56:40,814.9,871.7207,863.0519,803.2266,101.1761,787.027,40.11604,0.7946062,370.9174,79.96075,-0.8978416
19-01-2024 04:56:41,814.6766,871.5415,862.9957,803.2368,101.1679,786.9339,40.55478,0.7970834,369.7675,80.00908,-0.7663037
19-01-2024 04:56:42,814.5282,871.4153,862.8577,803.2419,101.1699,786.8141,40.7151,0.797559,369.6093,79.56506,-0.6822241
19-01-2024 04:56:43,814.3076,871.2789,862.8619,803.2079,101.1648,786.681,40.58453,0.7971865,369.7679,79.81123,-0.9026355
19-01-2024 04:56:44,814.1972,871.1009,862.7908,803.2275,101.1744,786.5778,40.49207,0.7966951,369.7879,79.93432,-0.8175287
19-01-2024 04:56:45,814.0688,870.902,862.7552,803.2739,101.1793,786.4529,40.78563,0.7959915,370.0947,79.76246,-0.7749753
19-01-2024 04:56:46,813.9314,870.8026,862.6642,803.2239,101.1756,786.3173,40.41234,0.7956398,370.7812,79.44175,-0.6682494
19-01-2024 04:56:47,813.7528,870.5697,862.692,803.1989,101.1676,786.2128,40.75646,0.7951587,371.1836,79.28139,-0.6087829
19-01-2024 04:56:48,813.5536,870.4167,862.7058,803.1863,101.1697,786.124,40.72976,0.7933924,370.8519,79.436,-0.7682586
19-01-2024 04:56:49,813.5273,870.267,862.6761,803.2533,101.183,786.0063,40.97389,0.7912885,370.9823,79.5133,-0.6587875
19-01-2024 04:56:50,813.3311,870.1921,862.6613,803.1403,101.1774,785.9109,40.92466,0.789321,370.7512,79.55195,-0.6650871
19-01-2024 04:56:51,813.1963,870.0448,862.6173,803.1937,101.1808,785.8632,40.62948,0.7886424,370.6357,79.33649,-0.9306881
19-01-2024 04:56:52,813.0557,869.9711,862.5587,803.257,101.1824,785.6928,40.60138,0.7889135,370.7557,79.46355,-1.094006
19-01-2024 04:56:53,812.9121,869.7878,862.5293,803.2886,101.1894,785.5344,40.91504,0.7892016,370.875,79.29229,-1.01087
19-01-2024 04:56:54,812.7671,869.6595,862.478,803.2312,101.1684,785.4551,40.55919,0.7888879,370.8754,79.44144,-1.164615
19-01-2024 04:56:55,812.5847,869.4855,862.3059,803.1659,101.1579,785.3789,40.84592,0.7873578,370.6384,79.51602,-1.168245
19-01-2024 04:56:56,812.4203,869.3253,862.2565,803.1699,101.1649,785.3042,40.50822,0.7849143,370.52,79.55331,-0.9625404
19-01-2024 04:56:57,812.3381,869.1719,862.1585,803.2084,101.1745,785.2302,40.10278,0.782014,370.2233,79.57195,-0.7071003
19-01-2024 04:56:58,812.2238,868.9488,862.1095,803.2277,101.1732,785.0101,40.04895,0.7791906,370.3124,79.3465,-0.7197611
19-01-2024 04:56:59,812.0933,868.8738,862.1583,803.1642,101.1603,784.8635,40.26775,0.776253,370.5941,79.23376,-0.6772634
19-01-2024 04:57:00,811.8816,868.6898,862.1094,803.2056,101.16,784.7169,40.38257,0.7731057,370.4978,79.41218,-0.8147059
19-01-2024 04:57:01,811.6659,868.488,862.085,803.1531,101.1598,784.5704,39.87878,0.7716847,370.6868,79.26661,-0.8895307
19-01-2024 04:57:02,811.558,868.387,862.0361,803.0902,101.172,784.4238,40.35559,0.7720423,370.3661,78.95763,-0.9879782
19-01-2024 04:57:03,811.3943,868.2999,861.9019,803.1686,101.1719,784.3506,40.30132,0.7735944,370.0275,79.03934,-1.079927
19-01-2024 04:57:04,811.2025,868.1099,861.8347,803.1346,101.1597,784.2041,40.33414,0.7751334,370.2145,79.31496,-0.8939672
19-01-2024 04:57:05,811.0334,867.9783,861.8744,803.1176,101.1597,784.1309,40.39405,0.7759029,369.7733,78.98181,-0.9108508
19-01-2024 04:57:06,810.8756,867.8026,861.8576,803.1458,101.1658,784.021,40.79538,0.7767454,369.4933,79.2862,-0.7972223
19-01-2024 04:57:07,810.6868,867.7148,861.776,803.1232,101.1627,783.8928,40.42818,0.7779295,369.6505,79.4384,-1.234793
19-01-2024 04:57:08,810.5924,867.561,861.8084,803.1485,101.1673,783.8287,40.40302,0.7794372,369.6103,79.27972,-0.7394667
19-01-2024 04:57:09,810.3987,867.4109,861.6781,803.1246,101.1635,783.6868,41.02794,0.7821746,369.4712,79.20038,-0.9678779
19-01-2024 04:57:10,810.3385,867.2626,861.613,803.1126,101.1677,783.5426,40.75724,0.7858322,370.4695,79.39548,-1.124808
19-01-2024 04:57:11,810.1253,867.1152,861.6171,803.1066,101.1698,783.3973,40.75712,0.7897972,370.4948,79.25826,-0.9713396
19-01-2024 04:57:12,810.0187,866.9682,861.5458,803.0303,101.1708,783.2147,40.1718,0.7926952,370.2107,78.95346,-0.8274667
19-01-2024 04:57:13,809.8555,866.8215,861.5468,803.0655,101.1713,783.0502,40.34545,0.794602,370.2468,78.80106,-0.9569463
19-01-2024 04:57:14,809.7007,866.7482,861.5107,802.9731,101.1655,783.0412,40.56739,0.7943347,369.7895,78.48725,-0.7653384
19-01-2024 04:57:15,809.4402,866.6749,861.3828,802.927,101.1687,782.9269,40.92999,0.7926751,370.0955,78.56796,-0.6817415
19-01-2024 04:57:16,809.3466,866.4917,861.3921,802.8673,101.1581,782.7964,40.3579,0.7907773,370.5449,78.60831,-0.7253922
19-01-2024 04:57:17,809.2265,866.3269,861.2869,802.8741,101.1589,782.7678,39.81057,0.7902861,370.8288,78.86467,-0.5641121
19-01-2024 04:57:18,809.0933,866.098,861.2709,802.9141,101.1715,782.6437,40.5941,0.790956,370.4371,78.75667,-0.6970952
19-01-2024 04:57:19,808.9534,865.947,861.2263,802.9341,101.1717,782.5084,40.67016,0.7931221,370.4193,79.17363,-0.7574831
19-01-2024 04:57:20,808.7369,865.7982,861.204,802.9807,101.1718,782.4407,40.39846,0.7960361,370.4697,78.67354,-0.7876771
19-01-2024 04:57:21,808.5921,865.6139,861.1196,802.8942,101.1596,782.297,40.42621,0.7994768,369.9009,78.6611,-0.6074616
19-01-2024 04:57:22,808.4098,865.4485,861.0407,802.8509,101.1535,782.1885,40.15565,0.8030282,369.2592,78.41727,-0.7187698
19-01-2024 04:57:23,808.2454,865.3658,861.038,802.9025,101.1627,782.0977,40.17403,0.8051091,369.1172,78.53297,-0.8598732
19-01-2024 04:57:24,808.1266,865.178,860.9633,802.8917,101.1612,781.979,40.18322,0.8050814,369.1057,78.59081,-0.7473194
19-01-2024 04:57:25,807.994,865.0109,860.9626,802.9229,101.1665,781.8831,40.38908,0.8029313,369.7536,78.61974,-0.7764918
19-01-2024 04:57:26,807.8177,864.9273,860.9622,802.9019,101.1631,781.6886,40.43238,0.800483,369.8401,78.6342,-0.8521131
19-01-2024 04:57:27,807.6564,864.8489,860.8522,802.8914,101.1675,781.5547,40.63778,0.7986485,369.8239,78.64143,-0.8777167
19-01-2024 04:57:28,807.4659,864.6266,860.8338,802.8129,101.1636,781.4512,40.73509,0.797426,369.6375,78.40744,-0.7928622
19-01-2024 04:57:29,807.3707,864.369,860.8246,802.737,101.1616,781.3628,40.85358,0.7960519,370.0788,78.52805,-0.762642
19-01-2024 04:57:30,807.2131,864.3134,860.8201,802.7357,101.1667,781.2087,41.20569,0.7946019,370.5365,78.58836,-0.7536355
19-01-2024 04:57:31,806.9879,864.1757,860.6713,802.735,101.1693,781.1683,40.87865,0.7938769,370.6469,78.61851,-0.9871693
19-01-2024 04:57:32,806.9119,863.9971,860.6335,802.7714,101.1767,781.0383,40.49723,0.7939721,370.8206,39.30925,-1.287042
19-01-2024 04:57:33,806.6908,863.8711,860.578,802.7529,101.1804,780.9366,40.76145,0.7938672,370.611,19.65463,-1.009732
19-01-2024 04:57:34,806.5436,863.6616,860.5869,802.6704,101.17,780.8858,40.69443,0.7922888,370.2688,49.15165,-0.7978346
19-01-2024 04:57:35,806.4701,863.447,860.5181,802.739,101.171,780.7505,40.80105,0.7882953,370.0977,64.13634,-0.7651283
19-01-2024 04:57:36,806.3234,863.3397,860.3738,802.7733,101.1775,780.6829,40.40358,0.7837045,370.3089,71.15489,-0.5717731
19-01-2024 04:57:37,806.1403,863.1396,860.3016,802.7538,101.1747,780.5758,40.45591,0.7804936,370.1178,75.13796,-0.6398904
19-01-2024 04:57:38,805.9388,863.0396,860.2289,802.6343,101.1672,780.4124,40.07663,0.7793459,369.9628,76.89331,-0.6922597
19-01-2024 04:57:39,805.8014,862.843,860.2292,802.6477,101.1695,780.3307,40.04136,0.7795351,369.4094,77.77099,-0.6268916
19-01-2024 04:57:40,805.6961,862.7081,860.1561,802.6544,101.1768,780.1068,40.06762,0.7796296,369.3708,78.44601,-1.11911
19-01-2024 04:57:41,805.4969,862.6041,860.1196,802.5845,101.1743,779.9948,40.46077,0.779982,369.3515,78.30973,-1.078354
19-01-2024 04:57:42,805.3242,862.4788,860.0647,802.6594,101.1731,779.9388,40.57111,0.7803109,369.9358,78.47919,-0.9359054
19-01-2024 04:57:43,805.1645,862.233,860.0372,802.587,101.1664,779.801,40.70714,0.7813908,370.228,78.56393,-1.114925
19-01-2024 04:57:44,805.0115,862.1102,859.9136,802.5508,101.1569,779.7321,40.67809,0.783304,370.0773,78.36868,-0.868742
19-01-2024 04:57:45,804.8251,861.9755,859.8884,802.5693,101.1644,779.6243,40.65815,0.7865494,370.002,78.27106,-1.008101
19-01-2024 04:57:46,804.6953,861.7983,859.8759,802.5054,101.162,779.4973,40.98601,0.7896981,369.9643,39.13553,-1.114402
19-01-2024 04:57:47,804.5205,861.5999,859.7963,802.4368,101.1609,779.3971,40.8769,0.7911198,369.7077,19.56777,-0.7158926
19-01-2024 04:57:48,804.3965,861.5006,859.7566,802.4391,101.1664,779.2371,40.75756,0.7904574,369.8766,48.87061,-0.6875361
19-01-2024 04:57:49,804.2612,861.4144,859.7367,802.5135,101.1691,779.1205,40.93976,0.7884477,369.8422,24.4353,-0.697772
19-01-2024 04:57:50,804.0837,861.3346,859.6535,802.4408,101.1705,778.989,41.04688,0.7874428,369.3491,51.30437,-0.9043059
19-01-2024 04:57:51,803.8851,861.1849,859.6119,802.4411,101.1651,778.9598,40.72869,0.7881611,369.3406,64.73891,-0.9282272
19-01-2024 04:57:52,803.7492,861.11,859.5911,802.4413,101.1746,778.7621,40.59676,0.7894357,369.3959,71.45618,-0.836428
19-01-2024 04:57:53,803.608,860.9627,859.4342,802.3681,101.1671,778.6999,40.26295,0.7902257,369.8987,35.72809,-0.6013195
19-01-2024 04:57:54,803.4642,860.6693,859.3558,802.3681,101.1756,778.559,40.13453,0.7895526,369.9127,17.86404,-0.4349371
19-01-2024 04:57:55,803.3556,860.5593,859.3165,802.3681,101.1798,778.4885,40.86202,0.7887582,369.3247,48.01874,-0.4921268
19-01-2024 04:57:56,803.2281,860.4676,859.2603,802.3681,101.1881,778.3068,40.69598,0.7880559,369.1499,24.00937,-0.7831727
19-01-2024 04:57:57,802.9812,860.4218,859.2322,802.3681,101.1861,778.1793,40.50969,0.7878573,369.0029,12.00469,-0.9836274
19-01-2024 04:57:58,802.7845,860.2158,859.1449,802.3315,101.1729,778.0789,40.46009,0.7880632,369.1675,6.002343,-0.7969894
19-01-2024 04:57:59,802.6496,860.0396,859.1013,802.3132,101.1907,777.9921,40.66776,0.7895394,369.2498,42.08789,-0.8013268
19-01-2024 04:58:00,802.4723,859.9148,859.0428,802.3041,101.1813,777.7656,41.01208,0.7925663,369.2315,60.13066,-0.7180462
19-01-2024 04:58:01,802.2371,859.7426,859.0136,802.2263,101.1766,777.689,40.81433,0.796979,369.5197,30.06533,-0.6336813
